policy,seed,mode,previous_success,success,first_lifted,distractor_lifted_ever,first_distractor_lift_action,target_lift_m,distractor_lift_m,distractor_peak_lift_m,video
vlact,100084,shape:block,1,1,target,False,,0.05002385377883911,0.0,0.0,vlact/attribute_select/attribute_select_ep100084_1.mp4
vlact,100085,shape:bar,1,0,distractor,True,76,0.14460068941116333,0.17366325855255127,0.17366325855255127,vlact/attribute_select/attribute_select_ep100085_0.mp4
vlact,100086,size:big,1,0,distractor,True,72,-5.960464477539063e-08,-2.980232238769531e-07,0.08763283491134644,vlact/attribute_select/attribute_select_ep100086_0.mp4
vlact,100087,size:small,1,1,target,False,,0.05004405975341797,0.0,0.0,vlact/attribute_select/attribute_select_ep100087_1.mp4
vlact,100088,color:red,1,1,target,False,,0.05016434192657471,0.0,0.0,vlact/attribute_select/attribute_select_ep100088_1.mp4
vlact,100089,color:blue,1,1,target,False,,0.05004262924194336,0.0,0.0,vlact/attribute_select/attribute_select_ep100089_1.mp4
vlact,100090,decal:cat,1,1,target,False,,0.05008178949356079,0.0,0.0,vlact/attribute_select/attribute_select_ep100090_1.mp4
vlact,100091,decal:dog,1,0,distractor,True,72,-1.1920928955078125e-07,1.7881393432617188e-07,0.08909225463867188,vlact/attribute_select/attribute_select_ep100091_0.mp4
vlact,100092,shape:block,1,1,target,False,,0.05016124248504639,0.0,0.0,vlact/attribute_select/attribute_select_ep100092_1.mp4
vlact,100093,shape:bar,1,1,target,False,,0.05011582374572754,0.0,0.013657629489898682,vlact/attribute_select/attribute_select_ep100093_1.mp4
vlact,100094,size:big,0,0,distractor,True,71,2.384185791015625e-07,-2.384185791015625e-07,0.09022217988967896,vlact/attribute_select/attribute_select_ep100094_0.mp4
vlact,100095,size:small,1,1,target,False,,0.050054967403411865,0.0,0.0,vlact/attribute_select/attribute_select_ep100095_1.mp4
vlact,100096,color:red,1,1,target,False,,0.050066471099853516,0.0,0.0,vlact/attribute_select/attribute_select_ep100096_1.mp4
vlact,100097,color:blue,1,1,target,False,,0.05013716220855713,0.0,0.0,vlact/attribute_select/attribute_select_ep100097_1.mp4
vlact,100098,decal:cat,1,1,target,False,,0.050006091594696045,0.0,0.0,vlact/attribute_select/attribute_select_ep100098_1.mp4
vlact,100099,decal:dog,1,1,target,False,,0.05002999305725098,0.0,0.0,vlact/attribute_select/attribute_select_ep100099_1.mp4
vlact,100100,shape:block,1,1,target,False,,0.050051212310791016,0.0,0.0,vlact/attribute_select/attribute_select_ep100100_1.mp4
vlact,100101,shape:bar,1,1,target,False,,0.050040364265441895,0.0,0.0,vlact/attribute_select/attribute_select_ep100101_1.mp4
vlact,100102,size:big,0,0,distractor,True,72,6.556510925292969e-07,3.5762786865234375e-07,0.08712345361709595,vlact/attribute_select/attribute_select_ep100102_0.mp4
vlact,100103,size:small,1,1,target,False,,0.050051093101501465,0.0,0.0,vlact/attribute_select/attribute_select_ep100103_1.mp4
vlact,100104,color:red,1,1,target,False,,0.05002880096435547,0.0,0.0,vlact/attribute_select/attribute_select_ep100104_1.mp4
vlact,100105,color:blue,1,1,target,False,,0.05003857612609863,0.0,0.0,vlact/attribute_select/attribute_select_ep100105_1.mp4
vlact,100106,decal:cat,1,1,target,False,,0.0500413179397583,0.0,0.0,vlact/attribute_select/attribute_select_ep100106_1.mp4
vlact,100107,decal:dog,0,0,distractor,True,74,0.0,0.1498447060585022,0.15713489055633545,vlact/attribute_select/attribute_select_ep100107_0.mp4
vlact,100108,shape:block,1,1,target,False,,0.050058960914611816,0.0,0.0,vlact/attribute_select/attribute_select_ep100108_1.mp4
vlact,100109,shape:bar,1,0,distractor,True,76,0.1806577444076538,0.18139153718948364,0.1872938871383667,vlact/attribute_select/attribute_select_ep100109_0.mp4
vlact,100110,size:big,1,0,distractor,True,73,6.556510925292969e-07,-1.1920928955078125e-07,0.09179133176803589,vlact/attribute_select/attribute_select_ep100110_0.mp4
vlact,100111,size:small,1,1,target,False,,0.0500408411026001,0.0,0.0,vlact/attribute_select/attribute_select_ep100111_1.mp4
vlact,100112,color:red,1,1,target,False,,0.050025343894958496,0.0,0.0,vlact/attribute_select/attribute_select_ep100112_1.mp4
vlact,100113,color:blue,1,1,target,False,,0.05000096559524536,0.0,0.0,vlact/attribute_select/attribute_select_ep100113_1.mp4
vlact,100114,decal:cat,1,1,target,False,,0.05000793933868408,0.0,0.0,vlact/attribute_select/attribute_select_ep100114_1.mp4
vlact,100115,decal:dog,1,0,distractor,True,71,0.06048363447189331,0.0003892183303833008,0.08242839574813843,vlact/attribute_select/attribute_select_ep100115_0.mp4
vlact,100116,shape:block,1,1,target,False,,0.050150513648986816,0.0,0.0,vlact/attribute_select/attribute_select_ep100116_1.mp4
vlact,100117,shape:bar,1,0,distractor,True,76,0.1781061291694641,0.1709110140800476,0.18037360906600952,vlact/attribute_select/attribute_select_ep100117_0.mp4
vlact,100118,size:big,0,0,distractor,True,72,0.016393065452575684,-5.960464477539063e-08,0.09156858921051025,vlact/attribute_select/attribute_select_ep100118_0.mp4
vlact,100119,size:small,1,1,target,False,,0.050037682056427,0.0,0.0,vlact/attribute_select/attribute_select_ep100119_1.mp4
vlact,100120,color:red,1,1,target,False,,0.050022780895233154,0.0,0.0,vlact/attribute_select/attribute_select_ep100120_1.mp4
vlact,100121,color:blue,1,0,distractor,True,83,0.06050729751586914,1.1920928955078125e-07,0.09059929847717285,vlact/attribute_select/attribute_select_ep100121_0.mp4
vlact,100122,decal:cat,1,1,target,False,,0.050067782402038574,0.0,0.0,vlact/attribute_select/attribute_select_ep100122_1.mp4
vlact,100123,decal:dog,1,0,distractor,True,71,0.05967438220977783,0.0002162456512451172,0.09105789661407471,vlact/attribute_select/attribute_select_ep100123_0.mp4
vlact,100124,shape:block,1,1,target,False,,0.050146400928497314,0.0,0.0,vlact/attribute_select/attribute_select_ep100124_1.mp4
vlact,100125,shape:bar,1,1,target,False,,0.050003230571746826,0.0,0.0,vlact/attribute_select/attribute_select_ep100125_1.mp4
vlact,100126,size:big,0,0,distractor,True,72,0.01655787229537964,-2.980232238769531e-07,0.09076696634292603,vlact/attribute_select/attribute_select_ep100126_0.mp4
vlact,100127,size:small,1,1,target,False,,0.05004853010177612,0.0,0.0,vlact/attribute_select/attribute_select_ep100127_1.mp4
vlact,100128,color:red,1,0,distractor,True,73,0.05952298641204834,0.005829274654388428,0.09658634662628174,vlact/attribute_select/attribute_select_ep100128_0.mp4
vlact,100129,color:blue,1,1,target,False,,0.050076067447662354,0.0,0.0,vlact/attribute_select/attribute_select_ep100129_1.mp4
vlact,100130,decal:cat,1,1,target,False,,0.05011850595474243,0.0,0.0,vlact/attribute_select/attribute_select_ep100130_1.mp4
vlact,100131,decal:dog,1,0,distractor,True,72,0.035556256771087646,2.104043960571289e-05,0.09770524501800537,vlact/attribute_select/attribute_select_ep100131_0.mp4
vlact,100132,shape:block,1,1,target,False,,0.05013507604598999,0.0,0.0,vlact/attribute_select/attribute_select_ep100132_1.mp4
vlact,100133,shape:bar,1,1,target,False,,0.05008894205093384,0.0,0.0,vlact/attribute_select/attribute_select_ep100133_1.mp4
vlact,100134,size:big,0,0,distractor,True,72,-0.7383584268391132,0.0,0.08992940187454224,vlact/attribute_select/attribute_select_ep100134_0.mp4
vlact,100135,size:small,1,1,target,False,,0.05004638433456421,0.0,0.0,vlact/attribute_select/attribute_select_ep100135_1.mp4
vlact,100144,color:red,1,1,target,False,,0.05021369457244873,0.0,0.0,vlact/attribute_select/attribute_select_ep100144_1.mp4
vlact,100145,color:blue,1,1,target,False,,0.05016350746154785,0.0,0.0,vlact/attribute_select/attribute_select_ep100145_1.mp4
vlact,100146,decal:cat,1,1,target,False,,0.0500493049621582,0.0,0.0,vlact/attribute_select/attribute_select_ep100146_1.mp4
vlact,100147,decal:dog,1,0,distractor,True,72,-5.960464477539063e-08,-5.960464477539063e-08,0.09740608930587769,vlact/attribute_select/attribute_select_ep100147_0.mp4
vlact,100148,shape:block,0,0,distractor,True,73,0.0,5.960464477539063e-08,0.09461551904678345,vlact/attribute_select/attribute_select_ep100148_0.mp4
vlact,100149,shape:bar,1,1,target,False,,0.050069212913513184,0.0,0.0,vlact/attribute_select/attribute_select_ep100149_1.mp4
vlact,100150,size:big,0,0,distractor,True,71,5.960464477539062e-07,-2.384185791015625e-07,0.08954727649688721,vlact/attribute_select/attribute_select_ep100150_0.mp4
vlact,100151,size:small,1,1,target,False,,0.05000787973403931,0.0,0.0,vlact/attribute_select/attribute_select_ep100151_1.mp4
vlact,100152,color:red,1,0,distractor,True,73,1.1920928955078125e-07,5.960464477539063e-08,0.09212470054626465,vlact/attribute_select/attribute_select_ep100152_0.mp4
vlact,100153,color:blue,1,1,target,False,,0.050021350383758545,0.0,0.0,vlact/attribute_select/attribute_select_ep100153_1.mp4
vlact,100154,decal:cat,1,1,target,False,,0.05001324415206909,0.0,0.0,vlact/attribute_select/attribute_select_ep100154_1.mp4
vlact,100155,decal:dog,1,1,target,False,,0.050035297870635986,0.0,0.0,vlact/attribute_select/attribute_select_ep100155_1.mp4
vlact,100156,shape:block,1,1,target,False,,0.05014908313751221,0.0,0.0,vlact/attribute_select/attribute_select_ep100156_1.mp4
vlact,100157,shape:bar,1,1,target,False,,0.05014294385910034,0.048581838607788086,0.048581838607788086,vlact/attribute_select/attribute_select_ep100157_1.mp4
vlact,100158,size:big,0,0,distractor,True,78,7.152557373046875e-07,-2.980232238769531e-07,0.09889352321624756,vlact/attribute_select/attribute_select_ep100158_0.mp4
vlact,100159,size:small,1,1,target,False,,0.05003732442855835,0.0,0.0,vlact/attribute_select/attribute_select_ep100159_1.mp4
vlact,100160,color:red,1,1,target,False,,0.05004936456680298,0.0,0.0,vlact/attribute_select/attribute_select_ep100160_1.mp4
vlact,100161,color:blue,1,1,target,False,,0.05008620023727417,0.0,0.0,vlact/attribute_select/attribute_select_ep100161_1.mp4
vlact,100162,decal:cat,1,1,target,False,,0.05002683401107788,0.0,0.0,vlact/attribute_select/attribute_select_ep100162_1.mp4
vlact,100163,decal:dog,1,0,distractor,True,71,0.0599973201751709,-1.7881393432617188e-07,0.08629453182220459,vlact/attribute_select/attribute_select_ep100163_0.mp4
vlact,100164,shape:block,1,1,target,False,,0.050054967403411865,0.0,0.0,vlact/attribute_select/attribute_select_ep100164_1.mp4
vlact,100165,shape:bar,1,1,target,False,,0.05001705884933472,0.0,0.0,vlact/attribute_select/attribute_select_ep100165_1.mp4
vlact,100166,size:big,0,0,distractor,True,72,0.0,1.7881393432617188e-07,0.09097546339035034,vlact/attribute_select/attribute_select_ep100166_0.mp4
vlact,100167,size:small,1,1,target,False,,0.05013704299926758,0.0,0.0,vlact/attribute_select/attribute_select_ep100167_1.mp4
vlact,100168,color:red,1,1,target,False,,0.05003708600997925,0.0,0.0,vlact/attribute_select/attribute_select_ep100168_1.mp4
vlact,100169,color:blue,1,1,target,False,,0.05008244514465332,0.0,0.0,vlact/attribute_select/attribute_select_ep100169_1.mp4
vlact,100170,decal:cat,1,1,target,False,,0.05000573396682739,0.0,0.0,vlact/attribute_select/attribute_select_ep100170_1.mp4
vlact,100171,decal:dog,0,0,distractor,True,73,0.0,-5.960464477539063e-08,0.15139591693878174,vlact/attribute_select/attribute_select_ep100171_0.mp4
vlact,100172,shape:block,0,0,distractor,True,73,0.0,0.09647399187088013,0.1027212142944336,vlact/attribute_select/attribute_select_ep100172_0.mp4
vlact,100173,shape:bar,1,1,target,False,,0.05013853311538696,0.0,0.0,vlact/attribute_select/attribute_select_ep100173_1.mp4
vlact,100174,size:big,0,0,,False,,-1.1920928955078125e-07,0.0,0.0,vlact/attribute_select/attribute_select_ep100174_0.mp4
vlact,100175,size:small,1,1,target,False,,0.050057053565979004,0.0,0.0,vlact/attribute_select/attribute_select_ep100175_1.mp4
dm05,100000,color:red,1,1,target,False,,0.050028085708618164,0.0,0.0,dm05/attribute_select/attribute_select_ep100000_1.mp4
dm05,100001,color:blue,1,0,distractor,True,79,-1.7881393432617188e-07,-2.384185791015625e-07,0.0889822244644165,dm05/attribute_select/attribute_select_ep100001_0.mp4
dm05,100002,decal:cat,0,0,,False,,0.0,2.193450927734375e-05,0.008953332901000977,dm05/attribute_select/attribute_select_ep100002_0.mp4
dm05,100003,decal:dog,1,1,target,False,,0.0500757098197937,0.0,0.0,dm05/attribute_select/attribute_select_ep100003_1.mp4
dm05,100004,shape:block,0,0,distractor,True,78,0.0,0.19521677494049072,0.20366805791854858,dm05/attribute_select/attribute_select_ep100004_0.mp4
dm05,100005,shape:bar,1,1,target,False,,0.05018019676208496,0.0,0.0,dm05/attribute_select/attribute_select_ep100005_1.mp4
dm05,100006,size:big,0,0,distractor,True,78,0.0,-5.960464477539063e-08,0.08694338798522949,dm05/attribute_select/attribute_select_ep100006_0.mp4
dm05,100007,size:small,1,1,target,False,,0.05014169216156006,0.0,0.0,dm05/attribute_select/attribute_select_ep100007_1.mp4
dm05,100008,color:red,1,1,target,False,,0.050013184547424316,0.0,0.0,dm05/attribute_select/attribute_select_ep100008_1.mp4
dm05,100009,color:blue,1,0,distractor,True,78,1.1920928955078125e-07,1.1920928955078125e-07,0.09302550554275513,dm05/attribute_select/attribute_select_ep100009_0.mp4
dm05,100010,decal:cat,0,0,distractor,True,80,-1.7881393432617188e-07,0.09022438526153564,0.0911298394203186,dm05/attribute_select/attribute_select_ep100010_0.mp4
dm05,100011,decal:dog,0,0,distractor,True,78,0.0,0.1831788420677185,0.1948378086090088,dm05/attribute_select/attribute_select_ep100011_0.mp4
dm05,100012,shape:block,1,1,target,False,,0.05001145601272583,0.04089701175689697,0.04089701175689697,dm05/attribute_select/attribute_select_ep100012_1.mp4
dm05,100013,shape:bar,1,1,target,False,,0.05004703998565674,0.0,0.0,dm05/attribute_select/attribute_select_ep100013_1.mp4
dm05,100014,size:big,0,0,distractor,True,79,4.172325134277344e-07,-2.980232238769531e-07,0.0899931788444519,dm05/attribute_select/attribute_select_ep100014_0.mp4
dm05,100015,size:small,1,1,target,False,,0.05004376173019409,0.0,0.0,dm05/attribute_select/attribute_select_ep100015_1.mp4
dm05,100016,color:red,1,1,target,False,,0.0501023530960083,0.0,0.0,dm05/attribute_select/attribute_select_ep100016_1.mp4
dm05,100017,color:blue,1,0,distractor,True,78,0.09519839286804199,2.384185791015625e-07,0.09001326560974121,dm05/attribute_select/attribute_select_ep100017_0.mp4
dm05,100018,decal:cat,1,1,target,False,,0.05017465353012085,0.0,0.0,dm05/attribute_select/attribute_select_ep100018_1.mp4
dm05,100019,decal:dog,1,1,target,False,,0.05001276731491089,0.0,0.0,dm05/attribute_select/attribute_select_ep100019_1.mp4
dm05,100020,shape:block,1,1,target,False,,0.050084829330444336,0.0,0.0,dm05/attribute_select/attribute_select_ep100020_1.mp4
dm05,100021,shape:bar,1,1,target,False,,0.05001860857009888,0.0,0.0,dm05/attribute_select/attribute_select_ep100021_1.mp4
dm05,100022,size:big,0,0,distractor,True,78,-1.1920928955078125e-07,5.960464477539063e-08,0.08781248331069946,dm05/attribute_select/attribute_select_ep100022_0.mp4
dm05,100023,size:small,1,1,target,False,,0.05003345012664795,0.0,0.0,dm05/attribute_select/attribute_select_ep100023_1.mp4
dm05,100024,color:red,1,1,target,False,,0.05007535219192505,0.0,0.0,dm05/attribute_select/attribute_select_ep100024_1.mp4
